Category,Content ID,Year,Quarter,Month,Day,Reaction type,Count of Index,Score,Sentiment,Type
Soccer,31d142d9-4557-4613-bce5-cfe63cd0a3cf,2021,Qtr 2,June,17,Intrigued,1,45,Positive,Photo
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 2,June,26,Indifferent,1,20,Neutral,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 3,July,11,Adore,1,72,Positive,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 3,July,12,Dislike,1,10,Negative,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 3,July,24,Peeking,1,35,Neutral,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 3,July,30,Super Love,1,75,Positive,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 4,October,4,Worried,1,12,Negative,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 4,October,6,Want,1,70,Positive,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 4,October,26,Peeking,1,35,Neutral,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 4,October,27,Want,1,70,Positive,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 4,November,24,Love,1,65,Positive,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020,Qtr 4,December,31,Hate,1,5,Negative,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2021,Qtr 1,January,8,Super Love,1,75,Positive,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2021,Qtr 1,March,8,Hate,1,5,Negative,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2021,Qtr 2,April,13,Interested,1,30,Positive,Audio
Soccer,37331f8d-4fc5-42f6-a367-e59ccde67c45,2021,Qtr 2,May,7,Disgust,1,0,Negative,Audio
Soccer,3a7f83a0-b9f9-44c1-a15d-656c4095e732,2020,Qtr 4,October,15,Disgust,1,0,Negative,Gif
Soccer,3a7f83a0-b9f9-44c1-a15d-656c4095e732,2021,Qtr 2,April,2,Love,1,65,Positive,Gif
Soccer,3a7f83a0-b9f9-44c1-a15d-656c4095e732,2021,Qtr 2,April,24,Cherish,1,70,Positive,Gif
Soccer,3a7f83a0-b9f9-44c1-a15d-656c4095e732,2021,Qtr 2,May,4,Hate,1,5,Negative,Gif
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2020,Qtr 3,August,3,Disgust,1,0,Negative,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2020,Qtr 3,August,15,Want,1,70,Positive,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2020,Qtr 4,October,28,Cherish,1,70,Positive,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2020,Qtr 4,December,3,Peeking,1,35,Neutral,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2020,Qtr 4,December,18,Heart,1,60,Positive,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2021,Qtr 1,January,6,Like,1,50,Positive,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2021,Qtr 1,January,14,Worried,1,12,Negative,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2021,Qtr 1,February,5,Worried,1,12,Negative,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2021,Qtr 1,February,8,Hate,1,5,Negative,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2021,Qtr 2,April,19,Like,1,50,Positive,Video
Soccer,3b436c19-72fe-429a-80dd-88d24ef549d1,2021,Qtr 2,June,2,Like,1,50,Positive,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 3,July,8,Heart,1,60,Positive,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 3,August,8,Interested,1,30,Positive,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 3,September,9,Interested,1,30,Positive,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 3,September,25,Peeking,1,35,Neutral,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 4,October,25,Intrigued,1,45,Positive,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 4,November,22,Dislike,1,10,Negative,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 4,December,5,Cherish,1,70,Positive,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 4,December,12,Super Love,1,75,Positive,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 4,December,22,Dislike,1,10,Negative,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2020,Qtr 4,December,23,Interested,1,30,Positive,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2021,Qtr 2,April,1,Hate,1,5,Negative,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2021,Qtr 2,May,12,Cherish,1,70,Positive,Video
Soccer,3c092e34-bac9-4e63-a7fa-0608fb73914f,2021,Qtr 2,June,12,Intrigued,1,45,Positive,Video
Soccer,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2020,Qtr 3,July,15,Adore,1,72,Positive,Video
Soccer,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2020,Qtr 4,October,15,Scared,1,15,Negative,Video
Soccer,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2020,Qtr 4,October,30,Cherish,1,70,Positive,Video
Soccer,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2020,Qtr 4,November,25,Scared,1,15,Negative,Video
Soccer,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2021,Qtr 1,January,21,Love,1,65,Positive,Video
Soccer,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2021,Qtr 1,February,4,Dislike,1,10,Negative,Video
Soccer,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2021,Qtr 2,April,27,Scared,1,15,Negative,Video
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 3,July,2,Interested,1,30,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 3,July,31,Heart,1,60,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 3,August,16,Dislike,1,10,Negative,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 3,September,20,Cherish,1,70,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 4,October,1,Dislike,1,10,Negative,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 4,October,13,Like,1,50,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 4,October,21,Intrigued,1,45,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 4,October,28,Peeking,1,35,Neutral,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 4,October,30,Interested,1,30,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 4,October,31,Adore,1,72,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 4,November,20,Worried,1,12,Negative,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2020,Qtr 4,November,24,Want,1,70,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2021,Qtr 1,January,21,Worried,1,12,Negative,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2021,Qtr 1,February,15,Love,1,65,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2021,Qtr 1,March,10,Indifferent,1,20,Neutral,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2021,Qtr 1,March,29,Super Love,1,75,Positive,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2021,Qtr 2,April,10,Indifferent,1,20,Neutral,Gif
Soccer,46219a74-c2db-4479-a96a-d3ee54d1ea7f,2021,Qtr 2,June,4,Want,1,70,Positive,Gif
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,July,13,Disgust,1,0,Negative,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,July,21,Want,1,70,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,July,23,Cherish,1,70,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,July,30,Like,1,50,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,August,9,Adore,1,72,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,August,13,Disgust,1,0,Negative,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,August,19,Hate,1,5,Negative,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,August,28,Worried,1,12,Negative,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,September,3,Cherish,1,70,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,September,5,Like,1,50,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,September,7,Hate,1,5,Negative,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,September,8,Interested,1,30,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,September,28,Indifferent,1,20,Neutral,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 3,September,29,Intrigued,1,45,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 4,October,3,Cherish,1,70,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 4,October,3,Super Love,1,75,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 4,November,26,Peeking,1,35,Neutral,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 4,December,9,Cherish,1,70,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 4,December,14,Indifferent,1,20,Neutral,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 4,December,18,Peeking,1,35,Neutral,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2020,Qtr 4,December,27,Super Love,1,75,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 1,February,6,Super Love,1,75,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 1,March,14,Worried,1,12,Negative,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 1,March,22,Like,1,50,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 1,March,27,Cherish,1,70,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 2,April,13,Scared,1,15,Negative,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 2,April,29,Love,1,65,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 2,May,9,Interested,1,30,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 2,May,30,Intrigued,1,45,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 2,June,4,Want,1,70,Positive,Audio
Soccer,48a824bf-e495-4333-8acf-c800947ec2cd,2021,Qtr 2,June,8,Hate,1,5,Negative,Audio
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 2,June,22,Indifferent,1,20,Neutral,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,July,3,Heart,1,60,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,July,3,Like,1,50,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,July,14,Indifferent,1,20,Neutral,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,July,18,Want,1,70,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,July,23,Disgust,1,0,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,August,5,Adore,1,72,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,August,7,Heart,1,60,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,August,15,Peeking,1,35,Neutral,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,August,19,Dislike,1,10,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,August,20,Dislike,1,10,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,August,21,Indifferent,1,20,Neutral,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,August,22,Disgust,1,0,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,August,23,Want,1,70,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,September,15,Cherish,1,70,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 3,September,21,Love,1,65,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,October,13,Like,1,50,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,October,25,Like,1,50,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,November,2,Interested,1,30,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,November,17,Adore,1,72,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,November,26,Worried,1,12,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,December,9,Hate,1,5,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,December,15,Indifferent,1,20,Neutral,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,December,19,Like,1,50,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,December,22,Scared,1,15,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020,Qtr 4,December,23,Want,1,70,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,January,12,Like,1,50,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,January,21,Scared,1,15,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,January,22,Interested,1,30,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,January,29,Heart,1,60,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,February,3,Super Love,1,75,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,February,11,Indifferent,1,20,Neutral,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,February,16,Love,1,65,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,February,17,Super Love,1,75,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,February,24,Worried,1,12,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,February,25,Interested,1,30,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,February,26,Want,1,70,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,March,12,Want,1,70,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,March,18,Scared,1,15,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,March,18,Super Love,1,75,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,March,21,Adore,1,72,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,March,22,Peeking,1,35,Neutral,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 1,March,25,Peeking,1,35,Neutral,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 2,May,7,Want,1,70,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 2,May,8,Scared,1,15,Negative,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 2,May,16,Adore,1,72,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 2,June,13,Love,1,65,Positive,Video
Soccer,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021,Qtr 2,June,14,Indifferent,1,20,Neutral,Video
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 2,June,25,Intrigued,1,45,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 2,June,26,Peeking,1,35,Neutral,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,July,10,Interested,1,30,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,July,25,Love,1,65,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,July,26,Indifferent,1,20,Neutral,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,July,29,Interested,1,30,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,July,31,Peeking,1,35,Neutral,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,August,16,Super Love,1,75,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,August,22,Worried,1,12,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,August,25,Peeking,1,35,Neutral,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,September,7,Adore,1,72,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,September,8,Dislike,1,10,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,September,21,Indifferent,1,20,Neutral,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 3,September,29,Worried,1,12,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 4,October,3,Interested,1,30,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 4,October,13,Want,1,70,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 4,October,30,Like,1,50,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 4,November,2,Indifferent,1,20,Neutral,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 4,November,26,Dislike,1,10,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 4,December,6,Love,1,65,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 4,December,12,Indifferent,1,20,Neutral,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 4,December,16,Interested,1,30,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2020,Qtr 4,December,26,Interested,1,30,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,January,15,Dislike,1,10,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,January,19,Heart,1,60,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,January,29,Worried,1,12,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,January,31,Like,1,50,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,February,2,Hate,1,5,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,February,4,Disgust,1,0,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,February,11,Scared,1,15,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,February,13,Hate,1,5,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,February,14,Super Love,1,75,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,February,28,Cherish,1,70,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,March,10,Like,1,50,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,March,15,Want,1,70,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,March,20,Adore,1,72,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 1,March,24,Scared,1,15,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 2,April,10,Adore,1,72,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 2,April,10,Scared,1,15,Negative,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 2,April,14,Interested,1,30,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 2,April,27,Want,1,70,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 2,May,14,Heart,1,60,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 2,May,15,Intrigued,1,45,Positive,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 2,May,17,Indifferent,1,20,Neutral,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 2,June,6,Indifferent,1,20,Neutral,Photo
Soccer,4c009116-c94a-4633-83fb-956565358565,2021,Qtr 2,June,18,Adore,1,72,Positive,Photo
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 2,June,18,Peeking,1,35,Neutral,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 2,June,22,Worried,1,12,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,July,3,Like,1,50,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,July,8,Scared,1,15,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,August,3,Heart,1,60,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,August,7,Like,1,50,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,August,10,Love,1,65,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,August,14,Intrigued,1,45,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,August,26,Worried,1,12,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,August,29,Like,1,50,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,September,5,Like,1,50,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,September,7,Peeking,1,35,Neutral,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,September,10,Heart,1,60,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,September,13,Indifferent,1,20,Neutral,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 3,September,26,Love,1,65,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,October,1,Heart,1,60,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,October,5,Want,1,70,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,October,11,Cherish,1,70,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,October,11,Indifferent,1,20,Neutral,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,October,12,Worried,1,12,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,November,20,Scared,1,15,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,November,23,Indifferent,1,20,Neutral,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,November,26,Cherish,1,70,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,December,5,Peeking,1,35,Neutral,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2020,Qtr 4,December,29,Scared,1,15,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2021,Qtr 1,January,12,Cherish,1,70,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2021,Qtr 1,February,7,Scared,1,15,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2021,Qtr 1,February,8,Worried,1,12,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2021,Qtr 1,March,12,Worried,1,12,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2021,Qtr 1,March,25,Love,1,65,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2021,Qtr 2,April,4,Dislike,1,10,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2021,Qtr 2,April,5,Scared,1,15,Negative,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2021,Qtr 2,May,2,Cherish,1,70,Positive,Video
Soccer,4f215b36-f5c4-4294-81f2-80e4906b197d,2021,Qtr 2,May,8,Hate,1,5,Negative,Video
